"Hash","Subject","Date","Parents"
"71da812af4ff6a01facaee10128bd05453fc8868","meow","2026-06-06 21:10:22 +0600","bb6d641c002384bd107b5e924995aded55e4c9d9"
"5828227e33440b39b236f290469047ea7d6416ad","use link-preview-js package","2026-06-06 21:37:46 +0600","71da812af4ff6a01facaee10128bd05453fc8868"
"c9283eceb0d9b1abff412143c6d0ddae34c3c2cc","fix CSP: add https: to img-src for link preview images","2026-06-06 21:53:24 +0600","5828227e33440b39b236f290469047ea7d6416ad"
"ff1991f5c75a81e6f578bc91beac230912bd88d5","feat: live feed via SSE - realtime push on post create/update/delete","2026-06-06 22:13:00 +0600","c9283eceb0d9b1abff412143c6d0ddae34c3c2cc"
"9a20d281e30a8c69f8a7b21b179e89b36ec89b42","fix: restore requireAuth import in feedRoutes","2026-06-06 22:22:34 +0600","ff1991f5c75a81e6f578bc91beac230912bd88d5"
"bec143d8e55a2a6f9a90f7818ea5e109a2758dec","fix: add .map MIME type for source maps","2026-06-06 22:39:18 +0600","9a20d281e30a8c69f8a7b21b179e89b36ec89b42"
"1a5feef4dfd5fa0165373b19baa1501d2d52a3ca","fix: share btn copy clipboard before API call to preserve user gesture","2026-06-06 22:43:32 +0600","bec143d8e55a2a6f9a90f7818ea5e109a2758dec"
"5554c2c14164462f9afefa50ae99398c704ba2fc","seo: add meta description tags across all key pages","2026-06-07 00:22:46 +0600","1a5feef4dfd5fa0165373b19baa1501d2d52a3ca"
"c5ba0a37e7e93be666f8520aa6e0ef194c60129d","a11y: fix toggle aria-label, heading hierarchy, and text contrast","2026-06-07 01:07:49 +0600","5554c2c14164462f9afefa50ae99398c704ba2fc"
"6b58ceece93af80390d83386f216d9d9e6d3a60e","a11y: increase dot nav touch target to 48px via pseudo-element","2026-06-07 01:16:15 +0600","c5ba0a37e7e93be666f8520aa6e0ef194c60129d"
"06d73b6feab2ee4d697867416aa9cae4ed2b4bac","a11y: fix dot nav touch targets - use 48px min-size anchor wrapping small span","2026-06-07 14:38:14 +0600","6b58ceece93af80390d83386f216d9d9e6d3a60e"
"89ee7a4b07bb9506d5396cd5cc4ecd462ec63663","perf: non-blocking Google Fonts, add root loading skeleton, disable sourcemaps in prod","2026-06-07 15:40:08 +0600","06d73b6feab2ee4d697867416aa9cae4ed2b4bac"
"7c90f289c109f595e2dc2168161f6b6052afe9a1","fix: auto-open CommentsDrawer when feed URL has ?item= param","2026-06-07 20:03:43 +0600","89ee7a4b07bb9506d5396cd5cc4ecd462ec63663"
"ffea1d71efd097e4e134d4ab1b8fa448a409fb35","feat: Facebook-style post detail modal with Post + Comments tabs","2026-06-07 20:12:39 +0600","7c90f289c109f595e2dc2168161f6b6052afe9a1"
"6fba7e3eead0ac708fd11b3fa9bc7d9a41149875","fix: prevent body scroll when PostDetailModal is open","2026-06-07 20:27:55 +0600","ffea1d71efd097e4e134d4ab1b8fa448a409fb35"
"8441b2cff71bb921c49a446ba1d450c85ddd536d","fix: modal scroll containment - use overflow hidden on overlay, inner content handles scroll","2026-06-07 21:36:07 +0600","6fba7e3eead0ac708fd11b3fa9bc7d9a41149875"
"784d97e5e3ed92268b8f1c6d93f02955094951da","feat: modern social-media style comment UI with avatars, threads, inline reply","2026-06-07 21:54:20 +0600","8441b2cff71bb921c49a446ba1d450c85ddd536d"
"aea8da324478df153d8f5f3a61af45a190fbee6a","fix: CSP-compliant font loading, enrich comment actor names from user table","2026-06-07 22:06:58 +0600","784d97e5e3ed92268b8f1c6d93f02955094951da"
"805582f59b843a1b8b31f79ba713f49202e31d5b","feat: show user avatar in comment thread, fallback to initials","2026-06-07 22:25:18 +0600","aea8da324478df153d8f5f3a61af45a190fbee6a"
"f020c7c3ed700cd8787c1e792a5755b365389150","fix: use company_id/buyer_id for profile links, pass viewer to feed listProducts, absolute favicon path","2026-06-08 14:34:12 +0600","805582f59b843a1b8b31f79ba713f49202e31d5b"
"46e3cf1ebc1f72b4df5a838f07b325f8381b7d49","fix: Typo Icon -> _Icon in VerificationPanel (ReferenceError)","2026-06-08 19:58:47 +0600","f020c7c3ed700cd8787c1e792a5755b365389150"
"49cd3f04cb07f88e4234747ec687163a9b0cdcf8","fix: dark mode classes in CrmSummaryPanel, migrate shadows to v4 @theme","2026-06-08 20:29:10 +0600","46e3cf1ebc1f72b4df5a838f07b325f8381b7d49"
"92b93fa89fd57f952e90694aeddd0d0d52906e51","fix: add w-full to CrmSummaryPanel and parent wrappers for full-width layout","2026-06-08 20:44:15 +0600","49cd3f04cb07f88e4234747ec687163a9b0cdcf8"
"b03f6c88a4e529f52530ee8de4260b3924a0e209","fix: add min-w-0 and border to CrmSummaryPanel for full-width grid layout","2026-06-08 20:55:17 +0600","92b93fa89fd57f952e90694aeddd0d0d52906e51"
"6562883e3d17243521545760ae4296cda4cf585f","fix: add bg hover, rounded, transition, and scale effects to feed action buttons","2026-06-08 21:06:36 +0600","b03f6c88a4e529f52530ee8de4260b3924a0e209"
"eba646048ed2ccc11a8cbe996f5fe3daa1fd3c8c","fix: strengthen hover bg, add shadow-sm, transition-all, scale-90, cursor-pointer","2026-06-08 21:27:19 +0600","6562883e3d17243521545760ae4296cda4cf585f"
"25e0cf3b0d32f7453083da6f85be578e6e86c459","feat: add cyberpunk custom cursor at root with 5 light-mode fixes","2026-06-08 21:51:22 +0600","eba646048ed2ccc11a8cbe996f5fe3daa1fd3c8c"
"919366fd9fcead43f429713f7864a80a4067e95f","fix: hide native cursor with body, body * cursor none","2026-06-08 22:01:51 +0600","25e0cf3b0d32f7453083da6f85be578e6e86c459"
"a58cd7d1977b651eab7bae1c66909f330faa9795","fix: remove hide-on-leave behavior, cursor stays always visible","2026-06-08 23:41:54 +0600","919366fd9fcead43f429713f7864a80a4067e95f"
"5b05b005c785c075fcb594e6ab50fc5a39ddf559","fix: restore hide-on-leave / show-on-enter behavior","2026-06-08 23:44:02 +0600","a58cd7d1977b651eab7bae1c66909f330faa9795"
"6d6bfd8885677adb8e9209d9e6203c5278593512","fix: use document mouseleave/mouseout for reliable hide-on-leave","2026-06-09 00:17:26 +0600","5b05b005c785c075fcb594e6ab50fc5a39ddf559"
"a65ad743864d8e5a0624c6b786a612bd40dc6f78","fix: on mouseenter, restore cursor position from event coords; set state.visible; remove duplicate setup block","2026-06-09 00:33:42 +0600","6d6bfd8885677adb8e9209d9e6203c5278593512"
"7ecc56e5c02b58fc19843c111c750c9214424da6","fix: replace CSS cp-hidden with direct JS opacity control on cursor elements; use documentElement for leave/enter","2026-06-09 01:09:12 +0600","a65ad743864d8e5a0624c6b786a612bd40dc6f78"
"8e587842ae49e5bae81f70734a58c7d8185490b8","meow","2026-06-22 20:19:04 +0600","7ecc56e5c02b58fc19843c111c750c9214424da6"
"c82ffcd3d90c9187075f286c8d656f60035f0d84","none","2026-06-23 09:51:41 +0600","8e587842ae49e5bae81f70734a58c7d8185490b8"
"d6588c68c88ad5cc4f0b5517bfb91f044982a62b","Add history output","2026-06-23 21:55:15 +0600","c82ffcd3d90c9187075f286c8d656f60035f0d84"
"7b2ce92a7464cca36a48f9d18264398568146111","meow","2026-06-23 22:25:09 +0600","d6588c68c88ad5cc4f0b5517bfb91f044982a62b"
"9c670b29268f56c5f619432990fc2ee1d453dd11","Update print statement from 'Hello' to 'Goodbye'","2026-07-12 15:51:18 +0600","7b2ce92a7464cca36a48f9d18264398568146111"
"543b63313da4d77bff59f955b0daaeb494c7b327","fix: resolve all 218 lint errors across server and client","2026-07-17 00:09:56 +0600","9c670b29268f56c5f619432990fc2ee1d453dd11"
"bdbbbc1d75f3e9c5d9fa0b6510818f43e5d24767","meow","2026-07-19 23:23:52 +0600","543b63313da4d77bff59f955b0daaeb494c7b327"
"9dfb2ace974fb3023e90eb7aa8190db2ccd70b9c","docs: add history documentation for commits 0589-0594","2026-07-19 23:40:16 +0600","bdbbbc1d75f3e9c5d9fa0b6510818f43e5d24767"
"86f4e885f041d2742ec36421fbc8dbebd9782e3d","fix: resolve remaining lint errors across server and client","2026-07-19 23:41:21 +0600","9dfb2ace974fb3023e90eb7aa8190db2ccd70b9c"
"0acab6cd8684b17d07f78eb8ee16c3eebde5180d","fix: add .env to .gitignore, stop tracking secrets; fix empty promise.catch() handlers to log warnings","2026-07-20 23:52:48 +0600","86f4e885f041d2742ec36421fbc8dbebd9782e3d"
"5b2e69800aa44157f4816a0b26bb39b965565ae6","revert: remove .env from .gitignore, re-track .env","2026-07-21 00:16:36 +0600","0acab6cd8684b17d07f78eb8ee16c3eebde5180d"
"df28dfe5b2dbb8641f2d92b95948d60bab746a18","docs: update audit reports to reflect current fix status","2026-07-21 00:19:12 +0600","5b2e69800aa44157f4816a0b26bb39b965565ae6"
"50597925951e2ce0bfe7f16d5b752262532bb802","fix: resolve 4 HIGH audit items ??? console logger, admin credentials, SSE token, input validation","2026-07-21 12:31:47 +0600","df28dfe5b2dbb8641f2d92b95948d60bab746a18"
"f8947c1ad1fea77609ce54cf6768d4e8126f57a2","fix(BUG-001): add missing .catch() to FloatingAssistant fetchSessionData promises","2026-07-21 13:17:44 +0600","50597925951e2ce0bfe7f16d5b752262532bb802"
"db90012cf7baa10e204b5330e857c4ac1118f357","docs: update audit files to reflect BUG-001 (promise handlers) completion","2026-07-21 13:19:46 +0600","f8947c1ad1fea77609ce54cf6768d4e8126f57a2"
"ef0308f39c2a88366b3994ccb3a3b6e88b0d13e4","fix: resolve issues 3-7 (CORS, ErrorBoundary, CSRF, validation, PropTypes)","2026-07-21 13:29:58 +0600","db90012cf7baa10e204b5330e857c4ac1118f357"
"169c0e0830fe49719cc94108269d2ae8fb2e4c1e","docs: finalize audit file dates to (final)","2026-07-21 13:31:58 +0600","ef0308f39c2a88366b3994ccb3a3b6e88b0d13e4"
"199b40edd268536f927c6ec994ff6cc80baf201b","Round 3: fix hardcoded localhost, ResizeObserver leak, useEffect deps, env validation; update all 5 audit files","2026-07-21 13:39:17 +0600","169c0e0830fe49719cc94108269d2ae8fb2e4c1e"
"5103b07d0266b42a97db28c4a26dcc753cc86e59","Remove leftover debug files","2026-07-21 13:40:00 +0600","199b40edd268536f927c6ec994ff6cc80baf201b"
"0b16124f2a63d3791e91349ca004c67f8576db89","Round 4 LOW: code splitting, shared cn(), route constants, React.memo, magic number constants, JSDoc; update all 5 audit files","2026-07-21 13:56:31 +0600","5103b07d0266b42a97db28c4a26dcc753cc86e59"
"4235cafad726f7afa14382a1b250238ea86bc9ea","Round 5 LOW: SEC-007 VITE_REQUEST_DEBUG gated to dev only; assess remaining items; update all 5 audit files","2026-07-21 14:16:49 +0600","0b16124f2a63d3791e91349ca004c67f8576db89"
"00350f910d4c7671592fda47ce9cac6f91c3b5de","DATA-002: Wrap all multi-step prisma operations in server/ in","2026-07-21 14:59:06 +0600","4235cafad726f7afa14382a1b250238ea86bc9ea"
"3f212250dfed80c78170c3e30ea45c627cabb380","QUALITY-004: remove 48 unused imports across 34 files (src+server)","2026-07-21 15:21:31 +0600","00350f910d4c7671592fda47ce9cac6f91c3b5de"
"7ea7e2d630c78e7d1e7a0eabc9076706b1d24d6e","docs: add history for commits 0595-0610 (audit fixes, prisma transactions, import cleanup)","2026-07-21 18:19:39 +0600","3f212250dfed80c78170c3e30ea45c627cabb380"
"e872ceda9c83966daa1b14824ed6ad27eae9ba6c","fix: remove JWT_SECRET hardcoded fallback and add JSON parse error logging","2026-07-21 20:23:56 +0600","7ea7e2d630c78e7d1e7a0eabc9076706b1d24d6e"
"8b67fe8d02e65d9620d21960bf4a86551f2c817b","fix: resolve high-severity issues #3 #4 #5 - cache dedup, useEffect deps, WS cleanup","2026-07-21 20:33:42 +0600","e872ceda9c83966daa1b14824ed6ad27eae9ba6c"
"335b94fed5ec763b0d35c4a9b0f800e4d800b90c","fix: resolve low-severity issues #11-#15 - console.log, N+1, dead code, hardcoded values, JSDoc","2026-07-22 21:36:19 +0600","8b67fe8d02e65d9620d21960bf4a86551f2c817b"
"cc5c8ce379b1b06c34906f6b74607b80df1300b0","fix: resolve items 16, 18 - error boundaries, form validation","2026-07-22 21:47:32 +0600","335b94fed5ec763b0d35c4a9b0f800e4d800b90c"
"4b141b240d69fc09bcfe45c9a584aea4b348fdc2","fix: resolve items 19-25 - indexes, env vars, CORS docs, ARIA, focus trap","2026-07-22 21:57:46 +0600","cc5c8ce379b1b06c34906f6b74607b80df1300b0"
"4277269dd7a8f621d75e28241efb38aa453416d0","fix: resolve audit issues #31-#50 ??? dead code, memory leaks, test pollution, build config, Docker, and env restoration","2026-07-25 09:56:04 +0600","4b141b240d69fc09bcfe45c9a584aea4b348fdc2"
"0ffab809e9080b27815a1eed2c26c8c73affd860","docs: add history for commits 0611-0617 (audit fixes rounds 2-4, JWT, schema, AdminPanel split)","2026-07-25 10:05:22 +0600","4277269dd7a8f621d75e28241efb38aa453416d0"
"cdb4cc43f7912af8463b211adbd1df7b28e140a3","fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 13:46:16 +0600","0ffab809e9080b27815a1eed2c26c8c73affd860"
"8f35965d487950dc75207e86cf0a36feb1fcfb5d","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 18:46:59 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"11ed75416ef72bf42a5b2fce67cb6c32f68dfaf4","On main: cline checkpoint session=1784982893603_cazdu run=1","2026-07-25 18:46:59 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 8f35965d487950dc75207e86cf0a36feb1fcfb5d"
"5f674882c074e01b790243b43564dd6d61ef4eac","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 19:18:22 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"163e224d12628adfacb7640e6509e178104119d7","On main: cline checkpoint session=1784985366705_itqjk run=1","2026-07-25 19:18:22 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 5f674882c074e01b790243b43564dd6d61ef4eac"
"1938de4e48e69ff87f0d52c240d181997f5a1d2f","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 19:29:16 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"c93f6806e272248e4fe399e721c15e0d13c52f31","On main: cline checkpoint session=1784985366705_itqjk run=24","2026-07-25 19:29:16 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 1938de4e48e69ff87f0d52c240d181997f5a1d2f"
"227ec06a00ed98562330d693087457c9a82f4616","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 19:45:03 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"21f1fec963e368281162269d757a269ca22182a5","On main: cline checkpoint session=1784985366705_itqjk run=25","2026-07-25 19:45:03 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 227ec06a00ed98562330d693087457c9a82f4616"
"d8c86088e1ff00e8fe01954bd5466b799c91e9a8","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 19:46:02 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"a79171e7af3acfa1b258fcb9f4276dc515211708","On main: cline checkpoint session=1784985366705_itqjk run=36","2026-07-25 19:46:02 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 d8c86088e1ff00e8fe01954bd5466b799c91e9a8"
"b1295338ab8672fa7641d8537edff41c05bddaa9","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 20:19:02 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"78f85d74fcfcf7b2645e7bee4d495ebf0a7bcda3","On main: cline checkpoint session=1784985366705_itqjk run=84","2026-07-25 20:19:02 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 b1295338ab8672fa7641d8537edff41c05bddaa9"
"7b50658f25a9778cc72228d80f345bbb2ea66f60","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 20:30:30 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"ffc17fb612adf62b1c1246de5dda29f361cb4b3f","On main: cline checkpoint session=1784985366705_itqjk run=85","2026-07-25 20:30:30 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 7b50658f25a9778cc72228d80f345bbb2ea66f60"
"b2af0ae12d7234e7c6188e7081248f0fd7c819bd","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 20:46:21 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"ea393d7f7f9480851a04a0e27b47781fd40faa39","On main: cline checkpoint session=1784985366705_itqjk run=86","2026-07-25 20:46:21 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 b2af0ae12d7234e7c6188e7081248f0fd7c819bd"
"ffc3b57a85206bf102219385caba8914213e96b9","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 21:30:44 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"c41767f02897fad9e606ebafa634e0fef926b34c","On main: cline checkpoint session=1784985366705_itqjk run=87","2026-07-25 21:30:44 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 ffc3b57a85206bf102219385caba8914213e96b9"
"e19c6268ed17910550383fc3c3fbce688f05b1ba","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 21:48:06 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"da376b48d1205fa09269e8ace842e666eed18939","On main: cline checkpoint session=1784985366705_itqjk run=88","2026-07-25 21:48:06 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 e19c6268ed17910550383fc3c3fbce688f05b1ba"
"fe36557e8704fde8c710d42f63a147918e79965c","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 22:28:50 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"0b8e260c973de23a5e0746f09259bdee49dcb915","On main: cline checkpoint session=1784985366705_itqjk run=89","2026-07-25 22:28:50 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 fe36557e8704fde8c710d42f63a147918e79965c"
"2b05acaf94fb713fd662617ef79715d05e5a77ae","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 22:34:49 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"3261460f75cda86a44cbc58666278535eeb9fef2","On main: cline checkpoint session=1784985366705_itqjk run=90","2026-07-25 22:34:49 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 2b05acaf94fb713fd662617ef79715d05e5a77ae"
"fa0ba5d5eaa16058b86883fcbc83f3c906e7c75d","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 22:37:32 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"7794eabe70fa389bca951a72dbd8da86e4abd01f","On main: cline checkpoint session=1784985366705_itqjk run=91","2026-07-25 22:37:32 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 fa0ba5d5eaa16058b86883fcbc83f3c906e7c75d"
"b7ced0c79687ac51c4f4f945e95f0e666f242de7","index on main: cdb4cc4 fix: resolve build errors ??? wrong import paths, missing TIMEOUTS export, circular vendor chunks","2026-07-25 22:55:54 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"cc11d1350d7d11d5415ab1ff3c68e1ccaa276feb","On main: cline checkpoint session=1784985366705_itqjk run=92","2026-07-25 22:55:54 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3 b7ced0c79687ac51c4f4f945e95f0e666f242de7"
"54bb516d129397b822e9198f916497c2629cfa32","chore: save workspace changes","2026-07-26 00:45:49 +0600","cdb4cc43f7912af8463b211adbd1df7b28e140a3"
"65a448ee94d4627b63c3e36b248a5e68faacd641","chore: save workspace changes","2026-07-26 15:42:09 +0600","54bb516d129397b822e9198f916497c2629cfa32"
"bcbfea1084732aff89213fcbec7ea9e3842ce3a1","docs: add history for commits 0618-0621 (build fix, biome reformat, B2B relationships)","2026-07-26 15:47:14 +0600","65a448ee94d4627b63c3e36b248a5e68faacd641"
"5e48229d5cfb8829123c1df278dff5673c371492","fix: move dev package to optionalDependencies to prevent inotify build failure on Node 22","2026-07-26 15:53:22 +0600","bcbfea1084732aff89213fcbec7ea9e3842ce3a1"
"7e1086a353d53b1acbd5318c81ed07b884b43415","fix: licenseRequestRoutes use requireAuth instead of authenticateToken","2026-07-26 16:00:54 +0600","5e48229d5cfb8829123c1df278dff5673c371492"
"81e63d618cfbd12c3d9c4b333f0a10a91875573d","fix: allow no-origin requests in production (CORS) for curl/health-checks","2026-07-27 12:15:54 +0600","7e1086a353d53b1acbd5318c81ed07b884b43415"
"be140f3ff8d528da3df30970756c50eff14e6e95","add start:prod script, simplify render.yaml startCommand","2026-07-27 14:13:51 +0600","81e63d618cfbd12c3d9c4b333f0a10a91875573d"
"638ac752bee2de81b17ffde8358540ac64e3aeaa","feat: add self-diagnostics system ??? /api/diagnostics, /api/health, CLI diagnose script","2026-07-27 14:26:15 +0600","be140f3ff8d528da3df30970756c50eff14e6e95"
"7ad244538dad5cb86413391b67b0bec19bd82e15","fix: enlarge logo/brand area on login page ??? show GarTexHub + larger icon","2026-07-27 14:36:06 +0600","638ac752bee2de81b17ffde8358540ac64e3aeaa"
"6a3e4f6fc9a35c84b3bd11b0d2a73ed86a677188","fix: scale down login page brand section","2026-07-27 14:39:39 +0600","7ad244538dad5cb86413391b67b0bec19bd82e15"
"9b57e2020e9e10ae7fead2da422e6784945091e5","fix: class->className, shrink icons and spacing on login page","2026-07-27 14:42:19 +0600","6a3e4f6fc9a35c84b3bd11b0d2a73ed86a677188"
"aef2fa4a46d546ae2df7596a756caa492c5821cf","fix: replace all class with className across 101 JSX files","2026-07-27 14:45:31 +0600","9b57e2020e9e10ae7fead2da422e6784945091e5"
"495efd5220f5f4c0a8646b79d5771be8a085d269","fix: replace remaining class={ with className={ across 60 files","2026-07-27 14:49:39 +0600","aef2fa4a46d546ae2df7596a756caa492c5821cf"
"0f97e2bed17fe9610781863866842e1fff4d63a4","remove --watch from server script","2026-07-27 14:51:42 +0600","495efd5220f5f4c0a8646b79d5771be8a085d269"
"e5a6be781d78c436159a0ba6878125554f025332","fix: logger was a no-op (all logInfo/logWarn/logError were empty stubs)","2026-07-27 14:52:51 +0600","0f97e2bed17fe9610781863866842e1fff4d63a4"
"e4f7520274133f45764082ae75f8035d03343ce5","add OPENCODE_ENABLED env var guard, disable AI_HARAM locally","2026-07-27 14:56:42 +0600","e5a6be781d78c436159a0ba6878125554f025332"
"fe656b4c52a54d1e637281d16ed7d23dd14f709a","fix: guard ensureOpencodeServer too ??? initAllUserSessions was bypassing the check","2026-07-27 14:58:38 +0600","e4f7520274133f45764082ae75f8035d03343ce5"
"d581aa0bdaffd33013f004da00b24d791ce2ae88","fix: restore broken BuyerRequestManagement.jsx, align Prisma schema, add video call enforcement","2026-07-31 00:24:57 +0600","fe656b4c52a54d1e637281d16ed7d23dd14f709a"
"aa5d667d9f8c8c2f672db0cfdb67b957bd0fa0ca","docs: add history for commits 0622-0637","2026-07-31 00:39:11 +0600","d581aa0bdaffd33013f004da00b24d791ce2ae88"
"d3758e8e1b5c0687b841a63b24be07bee2ec5d25","docs: overhaul README into full system reference; expand .env.example; rename package to gartexhub","2026-08-03 23:06:59 +0600","aa5d667d9f8c8c2f672db0cfdb67b957bd0fa0ca"
"7e822dff475964dcc823c2eae04b0cc084b3ba69","docs: add history for commits 0638-0639","2026-08-03 23:22:08 +0600","d3758e8e1b5c0687b841a63b24be07bee2ec5d25"
"a4d315048c00b3927b2838d3b755af3510353a4e","fix: simplify architecture mermaid diagram for GitHub compatibility","2026-08-03 23:40:16 +0600","7e822dff475964dcc823c2eae04b0cc084b3ba69"
"fd7bb4fb52d4837d5f8622899297f73fc910107d","docs: decorate README with GitHub-flavored markdown showcase - hero, MathJax, stats cards, alerts, collapsibles, terminal style, snake workflow","2026-08-04 00:28:16 +0600","a4d315048c00b3927b2838d3b755af3510353a4e"
"af70cc44d70cab1b570cfbc5ebe5e347a5e712a5","docs: add history for commits 0640-0641","2026-08-04 00:30:27 +0600","fd7bb4fb52d4837d5f8622899297f73fc910107d"
"e50b802630be400ff5ce2eaaf8b92d63ed252c82","docs: color all section headings with LaTeX (MathJax \\color) and sync anchors","2026-08-04 00:40:20 +0600","af70cc44d70cab1b570cfbc5ebe5e347a5e712a5"
"9b4695f2fcd55284a1d11477f236b9a25f92135c","docs: add history for commit 0642","2026-08-04 00:41:08 +0600","e50b802630be400ff5ce2eaaf8b92d63ed252c82"
"0e0be38a9d3fad007328ddadcec68e85d655a53c","docs: add README magic section with gradient, terminal, and markdown tricks","2026-08-04 01:22:40 +0600","9b4695f2fcd55284a1d11477f236b9a25f92135c"
